round,slice,metric,benign,malicious,delta
0,head,I_mean,0.01194896425918809,0.013276172646631798,0.0013272083874437072
0,head,I_sparsity,0.9859922187668937,0.9702983101209005,-0.015693908645993182
0,head,norm_g,221.67368861607142,196.41685485839844,-25.25683375767298
0,head,norm_gI,22.43345969063895,37.08345985412598,14.650000163487025
0,head,shrink_ratio,0.10027569534537802,0.19830090667667352,0.0980252113312955
0,last_block,I_mean,0.0007204863234489624,0.0006525987506999323,-6.788757274903004e-05
0,last_block,I_sparsity,1.0,1.0,0.0
0,last_block,norm_g,119.7000754220145,101.98433430989583,-17.71574111211868
0,last_block,norm_gI,0.6844178863934108,0.6106044749418894,-0.07381341145152143
0,last_block,shrink_ratio,0.005782096632765964,0.006233490427988336,0.0004513937952223719
1,head,I_mean,0.012513985192137105,0.007479524550338586,-0.005034460641798519
1,head,I_sparsity,0.9847693187849862,0.9928664167722067,0.00809709798722047
1,head,norm_g,152.75811658586775,152.80360412597656,0.045487540108808844
1,head,norm_gI,14.656018393380302,7.955209414164226,-6.7008089792160765
1,head,shrink_ratio,0.08797896417926378,0.04928148034054297,-0.038697483838720806
1,last_block,I_mean,0.0009008370065462909,0.0006444160244427621,-0.00025642098210352875
1,last_block,I_sparsity,1.0,1.0,0.0
1,last_block,norm_g,86.89151545933315,92.62109629313152,5.729580833798366
1,last_block,norm_gI,0.3628678343125752,0.3514471153418223,-0.011420718970752863
1,last_block,shrink_ratio,0.0040919984204423115,0.003767078250173733,-0.00032492017026857856
2,head,I_mean,0.009920302811743957,0.0072116741600135965,-0.002708628651730361
2,head,I_sparsity,0.9934963924544198,0.9939040342966715,0.00040764184225172695
2,head,norm_g,110.89932359967914,137.12586975097656,26.226546151297427
2,head,norm_gI,5.279016324451992,5.343182881673177,0.06416655722118492
2,head,shrink_ratio,0.04868631630987531,0.03820166907578183,-0.01048464723409348
2,last_block,I_mean,0.0007625514616458011,0.0007897513957383732,2.7199934092572058e-05
2,last_block,I_sparsity,1.0,1.0,0.0
2,last_block,norm_g,70.65550558907645,97.08656819661458,26.431062607538124
2,last_block,norm_gI,0.2156203484960965,0.304975966612498,0.0893556181164015
2,last_block,shrink_ratio,0.0031745797164583977,0.003106202039337204,-6.837767712119386e-05
3,head,I_mean,0.010993638741118568,0.008332930660496155,-0.0026607080806224127
3,head,I_sparsity,0.9879933340208871,0.9901426831881205,0.0021493491672334164
3,head,norm_g,97.57331194196429,124.8623530069987,27.28904106503441
3,head,norm_gI,6.141997746058872,5.164187828699748,-0.9778099173591244
3,head,shrink_ratio,0.06379309089049887,0.042461086979423544,-0.02133200391107532
3,last_block,I_mean,0.0008637857640029065,0.0011008609629546602,0.00023707519895175373
3,last_block,I_sparsity,1.0,1.0,0.0
3,last_block,norm_g,66.62400763375419,90.64910888671875,24.02510125296456
3,last_block,norm_gI,0.24644610285758972,0.416464904944102,0.17001880208651227
3,last_block,shrink_ratio,0.003657118877552799,0.004702749722264689,0.00104563084471189
4,head,I_mean,0.013219673718724931,0.00582563675319155,-0.007394036965533381
4,head,I_sparsity,0.9864369119916644,0.9985732833544413,0.012136371362776899
4,head,norm_g,87.28666142054966,112.77197774251302,25.485316321963353
4,head,norm_gI,5.396191392626081,2.1273303429285684,-3.2688610496975126
4,head,shrink_ratio,0.06303047578232557,0.01879984570636822,-0.044230630075957345
4,last_block,I_mean,0.0011012554251854973,0.0006342636770568788,-0.00046699174812861845
4,last_block,I_sparsity,0.9999606098447528,1.0,3.9390155247231995e-05
4,last_block,norm_g,64.78761727469308,88.78534698486328,23.997729710170205
4,last_block,norm_gI,0.32140498608350754,0.21089979509512582,-0.11050519098838171
4,last_block,shrink_ratio,0.004930480456035434,0.002340567684230804,-0.0025899127718046304
5,head,I_mean,0.010969741203423058,0.0034630371568103633,-0.007506704046612694
5,head,I_sparsity,0.9913285204342434,0.9998703002929688,0.008541779858725396
5,head,norm_g,84.30846514020648,116.44056701660156,32.13210187639508
5,head,norm_gI,5.877288341522217,1.690803309281667,-4.18648503224055
5,head,shrink_ratio,0.06791755501144098,0.014557217008760037,-0.05336033800268094
5,last_block,I_mean,0.0009236532329980816,0.0004341016853383432,-0.0004895515476597385
5,last_block,I_sparsity,1.0,1.0,0.0
5,last_block,norm_g,63.95746994018555,93.4346923828125,29.477222442626953
5,last_block,norm_gI,0.2712131653513227,0.1597650001446406,-0.11144816520668213
5,last_block,shrink_ratio,0.004142732563829352,0.0017023418233837369,-0.002440390740445615
6,head,I_mean,0.011241357840065445,0.006009035278111696,-0.0052323225619537485
6,head,I_sparsity,0.987826577254704,0.9941634138425192,0.006336836587815142
6,head,norm_g,86.42503901890346,120.32580057779948,33.90076155889602
6,head,norm_gI,5.381717051778521,3.1979556878407798,-2.1837613639377413
6,head,shrink_ratio,0.06477037304104905,0.02682103096201287,-0.03794934207903618
6,last_block,I_mean,0.0008772202085570566,0.0007913239339056114,-8.589627465144516e-05
6,last_block,I_sparsity,1.0,1.0,0.0
6,last_block,norm_g,67.2428114754813,102.7872823079427,35.5444708324614
6,last_block,norm_gI,0.24392479551689966,0.473366046945254,0.22944125142835436
6,last_block,shrink_ratio,0.003757726858648794,0.004562651394744237,0.0008049245360954435
7,head,I_mean,0.01325923008179026,0.00574390667801102,-0.007515323403779241
7,head,I_sparsity,0.9857142908232552,0.9977950851122538,0.012080794288998553
7,head,norm_g,79.29702649797711,111.46634419759114,32.16931769961403
7,head,norm_gI,5.67582505089896,2.433105707168579,-3.242719343730381
7,head,shrink_ratio,0.07290919841679475,0.022006397390174393,-0.050902801026620356
7,last_block,I_mean,0.0011693597022843147,0.0006897918065078557,-0.00047956789577645906
7,last_block,I_sparsity,1.0,1.0,0.0
7,last_block,norm_g,64.44480405535016,92.74691009521484,28.302106039864682
7,last_block,norm_gI,0.29897211704935345,0.27633821467558545,-0.022633902373768
7,last_block,shrink_ratio,0.004843457115930947,0.0029800639780494815,-0.0018633931378814654
8,head,I_mean,0.015807622644518102,0.003074329850884775,-0.012733292793633328
8,head,I_sparsity,0.9854363628796169,1.0,0.01456363712038311
8,head,norm_g,77.48944854736328,111.47921244303386,33.98976389567058
8,head,norm_gI,7.840709515980312,1.1567114194234211,-6.683998096556891
8,head,shrink_ratio,0.10527080168576543,0.010047134741519187,-0.09522366694424624
8,last_block,I_mean,0.0013711695708999677,0.0004065282118972391,-0.0009646413590027286
8,last_block,I_sparsity,1.0,1.0,0.0
8,last_block,norm_g,64.90138953072685,93.30333201090495,28.401942480178107
8,last_block,norm_gI,0.36090655837740215,0.14249378442764282,-0.21841277394975933
8,last_block,shrink_ratio,0.005721358178008981,0.0015238327531080047,-0.004197525424900976
9,head,I_mean,0.016373788538788046,0.0035777191321055093,-0.012796069406682537
9,head,I_sparsity,0.9780433518545968,0.9997406005859375,0.021697248731340713
9,head,norm_g,81.6637954711914,105.14333852132161,23.479543050130204
9,head,norm_gI,6.739132813044956,1.7573359807332356,-4.981796832311721
9,head,shrink_ratio,0.08439304933886829,0.016985860907518645,-0.06740718843134964
9,last_block,I_mean,0.001474594364741019,0.00048386067889320355,-0.0009907336858478153
9,last_block,I_sparsity,0.9999934349741254,1.0,6.565025874594177e-06
9,last_block,norm_g,74.849851335798,89.30466715494792,14.454815819149928
9,last_block,norm_gI,0.43039600764002117,0.1821451410651207,-0.24825086657490048
9,last_block,shrink_ratio,0.005728657908058274,0.002043335121340852,-0.003685322786717422
10,head,I_mean,0.014187873075050967,0.002428794357304772,-0.011759078717746195
10,head,I_sparsity,0.9874374696186611,1.0,0.012562530381338921
10,head,norm_g,77.21366664341518,113.59114583333333,36.37747918991815
10,head,norm_gI,6.050263983862741,1.1054013967514038,-4.944862587111337
10,head,shrink_ratio,0.0778878389305691,0.009762661241027903,-0.0681251776895412
10,last_block,I_mean,0.0012315193390739815,0.00031708810517253977,-0.0009144312339014417
10,last_block,I_sparsity,1.0,1.0,0.0
10,last_block,norm_g,65.79686955043248,95.94619242350261,30.149322873070133
10,last_block,norm_gI,0.32334896070616587,0.12210305531819661,-0.20124590538796927
10,last_block,shrink_ratio,0.004869738209297635,0.0012678646280159147,-0.00360187358128172
11,head,I_mean,0.015022933882262026,0.003589885503364106,-0.01143304837889792
11,head,I_sparsity,0.9886603610856193,0.9990920821825663,0.010431721096947011
11,head,norm_g,77.39117867606026,107.0819600423177,29.69078136625744
11,head,norm_gI,5.9133047716958185,1.4291478395462036,-4.484156932149615
11,head,shrink_ratio,0.07793380049924369,0.013560975667080697,-0.06437282483216299
11,last_block,I_mean,0.0013695007572615786,0.0004882263019680977,-0.0008812744552934809
11,last_block,I_sparsity,0.9999934349741254,1.0,6.565025874594177e-06
11,last_block,norm_g,67.03748049054828,90.38565063476562,23.34817014421735
11,last_block,norm_gI,0.34723550507000517,0.2457895576953888,-0.10144594737461637
11,last_block,shrink_ratio,0.005246090427081161,0.0026584981243856585,-0.002587592302695503
12,head,I_mean,0.016536645591259003,0.004560665925964713,-0.01197597966529429
12,head,I_sparsity,0.9790439179965428,0.9996109008789062,0.02056698288236347
12,head,norm_g,76.54740578787667,106.87147013346355,30.324064345586876
12,head,norm_gI,6.819215893745422,1.9875590602556865,-4.831656833489736
12,head,shrink_ratio,0.08670603525063143,0.018526787807497003,-0.06817924744313443
12,last_block,I_mean,0.0014289906082142676,0.0006595397717319429,-0.0007694508364823247
12,last_block,I_sparsity,1.0,1.0,0.0
12,last_block,norm_g,65.07959965297154,94.01249186197917,28.932892209007633
12,last_block,norm_gI,0.3687250018119812,0.24917992701133093,-0.11954507480065027
12,last_block,shrink_ratio,0.005552363723206051,0.002598227333795463,-0.002954136389410588
13,head,I_mean,0.013921227173081465,0.002511277406786879,-0.011409949766294586
13,head,I_sparsity,0.9892718195915222,1.0,0.010728180408477783
13,head,norm_g,78.1761234828404,108.62465922037761,30.448535737537213
13,head,norm_gI,5.255342994417463,1.072708825270335,-4.182634169147128
13,head,shrink_ratio,0.06511819208342488,0.00959472835391442,-0.05552346372951046
13,last_block,I_mean,0.0012726005516014993,0.0003537142426163579,-0.0009188863089851413
13,last_block,I_sparsity,0.9999934349741254,1.0,6.565025874594177e-06
13,last_block,norm_g,66.77613885062081,93.95836385091145,27.182225000290643
13,last_block,norm_gI,0.35004377152238575,0.12546055763959885,-0.2245832138827869
13,last_block,shrink_ratio,0.00543648174322806,0.0013236683941393941,-0.004112813349088666
14,head,I_mean,0.016529728126313006,0.002689226375271877,-0.013840501751041128
14,head,I_sparsity,0.9781545315470014,1.0,0.021845468452998618
14,head,norm_g,76.82047053745815,105.81255849202473,28.992087954566585
14,head,norm_gI,6.227603384426662,1.0985140999158223,-5.12908928451084
14,head,shrink_ratio,0.08266325608801388,0.010323955219146017,-0.07233930086886786
14,last_block,I_mean,0.0014031312145691896,0.0003519029220721374,-0.0010512282924970522
14,last_block,I_sparsity,0.99992778471538,1.0,7.221528461998084e-05
14,last_block,norm_g,65.83032335553851,90.63550567626953,24.80518232073102
14,last_block,norm_gI,0.4016987958124706,0.13784627864758173,-0.2638525171648889
14,last_block,shrink_ratio,0.006094824590345703,0.0014992171725300117,-0.004595607417815692
15,head,I_mean,0.016236682954643453,0.00494305812753737,-0.011293624827106084
15,head,I_sparsity,0.9837687696729388,0.9974059661229452,0.013637196450006384
15,head,norm_g,76.76128496442523,109.06260681152344,32.30132184709821
15,head,norm_gI,5.363795348576137,2.7111146450042725,-2.652680703571865
15,head,shrink_ratio,0.06931167545457552,0.025343462547317213,-0.0439682129072583
15,last_block,I_mean,0.0015003885491751134,0.0006671680797201892,-0.0008332204694549242
15,last_block,I_sparsity,0.9999934349741254,1.0,6.565025874594177e-06
15,last_block,norm_g,66.96431950160435,91.85048421223958,24.886164710635228
15,last_block,norm_gI,0.3893092317240579,0.3364611566066742,-0.05284807511738371
15,last_block,shrink_ratio,0.005740140967389076,0.0036856433615615795,-0.002054497605827497
16,head,I_mean,0.01509992964565754,0.00622866244520992,-0.008871267200447619
16,head,I_sparsity,0.9883824416569301,0.9971465667088827,0.008764125051952565
16,head,norm_g,76.85334014892578,104.27022552490234,27.416885375976562
16,head,norm_gI,5.829603127070835,2.0659815768400827,-3.7636215502307526
16,head,shrink_ratio,0.07484777799172174,0.020442126375866856,-0.05440565161585488
16,last_block,I_mean,0.0014805772308526294,0.0008280302087465922,-0.0006525470221060372
16,last_block,I_sparsity,0.9999540448188782,1.0,4.595518112182617e-05
16,last_block,norm_g,66.39531435285296,90.20529429117839,23.809979938325426
16,last_block,norm_gI,0.39478844829968046,0.23763049642244974,-0.15715795187723072
16,last_block,shrink_ratio,0.00583214520025478,0.002674460434920986,-0.003157684765333794
17,head,I_mean,0.0162283115621124,0.005544103720846276,-0.010684207841266124
17,head,I_sparsity,0.9843802111489433,0.9959792494773865,0.011599038328443223
17,head,norm_g,77.27096557617188,105.91190338134766,28.64093780517578
17,head,norm_gI,4.573420524597168,2.957723299662272,-1.615697224934896
17,head,shrink_ratio,0.06042858870776637,0.02682106634051194,-0.033607522367254436
17,last_block,I_mean,0.0014853812088923796,0.000771672532816107,-0.0007137086760762725
17,last_block,I_sparsity,1.0,1.0,0.0
17,last_block,norm_g,67.5001689365932,93.49348704020183,25.99331810360863
17,last_block,norm_gI,0.3517192027398518,0.32386258741219837,-0.027856615327653433
17,last_block,shrink_ratio,0.005239341352743006,0.0034115866411143637,-0.0018277547116286419
18,head,I_mean,0.016187071600662812,0.0017888226235906284,-0.014398248977072184
18,head,I_sparsity,0.9829905544008527,1.0,0.0170094455991473
18,head,norm_g,81.03309140886579,121.79798634847005,40.76489493960426
18,head,norm_gI,5.106265068054199,1.077347457408905,-4.028917610645294
18,head,shrink_ratio,0.0637404731523817,0.008947322080013448,-0.05479315107236825
18,last_block,I_mean,0.001400513865519315,0.0002494585302580769,-0.001151055335261238
18,last_block,I_sparsity,0.9999606098447528,1.0,3.9390155247231995e-05
18,last_block,norm_g,68.85895047869,108.39234415690105,39.53339367821104
18,last_block,norm_gI,0.34131628062043873,0.12341785430908203,-0.2178984263113567
18,last_block,shrink_ratio,0.005300745330120317,0.0011238439108571172,-0.0041769014192632
19,head,I_mean,0.01823770853557757,0.0024522941869994006,-0.01578541434857817
19,head,I_sparsity,0.9769316230501447,1.0,0.023068376949855307
19,head,norm_g,82.1325432913644,91.5543696085612,9.421826317196803
19,head,norm_gI,6.283834048679897,0.8694387873013815,-5.414395261378516
19,head,shrink_ratio,0.07725888955051277,0.009921038032361574,-0.06733785151815119
19,last_block,I_mean,0.001532990044714617,0.0003494328654293592,-0.0011835571792852577
19,last_block,I_sparsity,0.9998621344566345,1.0,0.00013786554336547852
19,last_block,norm_g,69.15770448957171,85.42617289225261,16.268468402680895
19,last_block,norm_gI,0.4736592599323818,0.12055077403783798,-0.3531084858945438
19,last_block,shrink_ratio,0.006885625538684552,0.0014474217264557187,-0.005438203812228834
20,head,I_mean,0.014158443680831365,0.0012591649234915774,-0.012899278757339788
20,head,I_sparsity,0.9899388551712036,1.0,0.010061144828796387
20,head,norm_g,82.80449622017997,95.98782602945964,13.18332980927967
20,head,norm_gI,4.5948172977992465,0.39529144763946533,-4.199525850159781
20,head,shrink_ratio,0.05455182025107135,0.0039307491645144575,-0.0506210710865569
20,last_block,I_mean,0.0012803689293962503,0.00018343718935890743,-0.0010969317400373428
20,last_block,I_sparsity,1.0,1.0,0.0
20,last_block,norm_g,70.52578953334263,85.12650299072266,14.600713457380024
20,last_block,norm_gI,0.30291170520441874,0.055495653922359146,-0.2474160512820596
20,last_block,shrink_ratio,0.004389882101769413,0.0006399048626589998,-0.0037499772391104127
21,head,I_mean,0.018631481432488987,0.006557947723194957,-0.01207353370929403
21,head,I_sparsity,0.9794330256325858,0.995719850063324,0.016286824430738145
21,head,norm_g,81.91506958007812,86.9006830851237,4.985613505045578
21,head,norm_gI,5.195058737482343,1.702760100364685,-3.492298637117658
21,head,shrink_ratio,0.06243818158222895,0.02021873496208976,-0.042219446620139184
21,last_block,I_mean,0.0016204957251570054,0.0008957903385938456,-0.0007247053865631598
21,last_block,I_sparsity,0.9999934349741254,1.0,6.565025874594177e-06
21,last_block,norm_g,70.38091169084821,79.05508168538411,8.674169994535902
21,last_block,norm_gI,0.35847805440425873,0.23721551398436228,-0.12126254041989645
21,last_block,shrink_ratio,0.005088438383715988,0.00298645135656981,-0.0021019870271461777
22,head,I_mean,0.017414673497634276,0.006277857813984156,-0.01113681568365012
22,head,I_sparsity,0.9824902755873544,0.9988326827685038,0.016342407181149432
22,head,norm_g,81.91669028145927,88.08376820882161,6.167077927362342
22,head,norm_gI,5.318638954843793,1.400781015555064,-3.917857939288729
22,head,shrink_ratio,0.06031561843012629,0.015770958122215347,-0.04454466030791095
22,last_block,I_mean,0.0015503509785048664,0.0008766968773367504,-0.000673654101168116
22,last_block,I_sparsity,0.9999868699482509,1.0,1.3130051749077332e-05
22,last_block,norm_g,70.9220940726144,80.09549458821614,9.173400515601742
22,last_block,norm_gI,0.33686727711132597,0.2139971156915029,-0.12287016141982307
22,last_block,shrink_ratio,0.004529917301567452,0.002588951990549304,-0.001940965311018148
23,head,I_mean,0.02104430499353579,0.004455015645362437,-0.016589289348173355
23,head,I_sparsity,0.9722067884036473,0.9967574675877889,0.024550679184141666
23,head,norm_g,83.66437094552177,89.03589375813802,5.371522812616249
23,head,norm_gI,6.372908013207572,1.7314820090929668,-4.641426004114605
23,head,shrink_ratio,0.07462528919095575,0.01891023238865806,-0.055715056802297686
23,last_block,I_mean,0.0018270953691431455,0.0006247776667199408,-0.0012023177024232047
23,last_block,I_sparsity,1.0,1.0,0.0
23,last_block,norm_g,70.99365070887974,80.12021128336589,9.126560574486149
23,last_block,norm_gI,0.42226320930889677,0.1737205535173416,-0.24854265579155516
23,last_block,shrink_ratio,0.005913346782817143,0.0021999141171561913,-0.0037134326656609513
24,head,I_mean,0.023811734281480312,0.0024942240367333093,-0.021317510244747002
24,head,I_sparsity,0.9638688138553074,1.0,0.03613118614469257
24,head,norm_g,81.54603903634208,93.07108052571614,11.525041489374061
24,head,norm_gI,7.418816804885864,0.8944108287493387,-6.524405976136525
24,head,shrink_ratio,0.08970591295924094,0.009700290069176713,-0.08000562289006422
24,last_block,I_mean,0.0020572859793901443,0.0003558975489189227,-0.0017013884304712217
24,last_block,I_sparsity,0.9999737398965018,1.0,2.6260103498154663e-05
24,last_block,norm_g,69.59945024762835,84.22788492838542,14.628434680757067
24,last_block,norm_gI,0.48596079860414776,0.1375116085012754,-0.34844919010287234
24,last_block,shrink_ratio,0.0069710445648489905,0.0016226018608658348,-0.005348442703983156
25,head,I_mean,0.017349049182874814,0.005872061708942056,-0.011476987473932759
25,head,I_sparsity,0.9837687611579895,0.998962382475535,0.015193621317545536
25,head,norm_g,84.70456150599888,77.85523732503255,-6.8493241809663346
25,head,norm_gI,6.942542144230434,1.0269694725672405,-5.915572671663194
25,head,shrink_ratio,0.0783807708921267,0.0135694945176641,-0.0648112763744626
25,last_block,I_mean,0.001615298363114042,0.0008357674038658539,-0.000779530959248188
25,last_block,I_sparsity,1.0,1.0,0.0
25,last_block,norm_g,73.2809922354562,72.20360056559245,-1.0773916698637436
25,last_block,norm_gI,0.46390026807785034,0.19609636316696802,-0.26780390491088235
25,last_block,shrink_ratio,0.006360700385244199,0.002728386819084954,-0.0036323135661592448
26,head,I_mean,0.018407142721116543,0.002473537732536594,-0.015933604988579948
26,head,I_sparsity,0.9813785467829023,0.9996109008789062,0.01823235409600399
26,head,norm_g,89.56146458217076,78.28456115722656,-11.276903424944194
26,head,norm_gI,5.497566904340472,0.7779794732729594,-4.719587431067512
26,head,shrink_ratio,0.06058205733653483,0.009920254114992429,-0.0506618032215424
26,last_block,I_mean,0.0016594076046853193,0.0004314546143480887,-0.0012279529903372307
26,last_block,I_sparsity,1.0,1.0,0.0
26,last_block,norm_g,75.11888885498047,74.88857014973958,-0.23031870524089015
26,last_block,norm_gI,0.47172131070068907,0.1542225107550621,-0.31749879994562696
26,last_block,shrink_ratio,0.006225408508770808,0.0020684668163056274,-0.00415694169246518
27,head,I_mean,0.023236953520349095,0.00880754137566934,-0.014429412144679755
27,head,I_sparsity,0.9683713146618435,0.9968871474266052,0.028515832764761773
27,head,norm_g,85.97342463902065,80.78609720865886,-5.1873274303617904
27,head,norm_gI,7.716476099831717,1.6922286450862885,-6.024247454745429
27,head,shrink_ratio,0.08677509889767739,0.021729043076489568,-0.06504605582118782
27,last_block,I_mean,0.0020159177615174224,0.0011068495514336973,-0.000909068210083725
27,last_block,I_sparsity,0.9999803049223763,1.0,1.969507762367151e-05
27,last_block,norm_g,73.12087031773159,72.70984141031902,-0.4110289074125717
27,last_block,norm_gI,0.5637905320950917,0.22364981472492218,-0.3401407173701695
27,last_block,shrink_ratio,0.007650192408874508,0.003069620489021745,-0.004580571919852764
28,head,I_mean,0.024401992293340818,0.008135308239919445,-0.016266684053421375
28,head,I_sparsity,0.9632573638643537,0.9971465667088827,0.03388920284452901
28,head,norm_g,89.46057455880302,68.67643356323242,-20.784140995570596
28,head,norm_gI,5.894804988588605,1.359647939602534,-4.535157048986071
28,head,shrink_ratio,0.06721696731958438,0.02128910138764367,-0.0459278659319407
28,last_block,I_mean,0.0021730074825297508,0.001064267591573298,-0.0011087398909564528
28,last_block,I_sparsity,0.9999737398965018,1.0,2.6260103498154663e-05
28,last_block,norm_g,77.24514498029437,61.518201192220054,-15.726943788074315
28,last_block,norm_gI,0.5741789894444602,0.18808539832631746,-0.3860935911181428
28,last_block,shrink_ratio,0.007689801584274179,0.0031131494613165205,-0.0045766521229576584
29,head,I_mean,0.021007429409239973,0.0065177741926163435,-0.01448965521662363
29,head,I_sparsity,0.9770983968462262,0.99844358364741,0.021345186801183802
29,head,norm_g,86.04124232700893,72.05495707194011,-13.986285255068822
29,head,norm_gI,5.8762892825262885,1.0677191813786824,-4.808570101147606
29,head,shrink_ratio,0.06593013241220864,0.014823431710981933,-0.051106700701226714
29,last_block,I_mean,0.0018783806756670987,0.0008768534850484381,-0.0010015271906186605
29,last_block,I_sparsity,0.9999606098447528,1.0,3.9390155247231995e-05
29,last_block,norm_g,74.16424560546875,66.1429557800293,-8.021289825439453
29,last_block,norm_gI,0.4607625773974827,0.1895623877644539,-0.27120018963302883
29,last_block,shrink_ratio,0.006294647922637251,0.0027714321897057566,-0.0035232157329314943
30,head,I_mean,0.024710994346865585,0.016037980404992897,-0.008673013941872688
30,head,I_sparsity,0.9622012206486293,0.9954604506492615,0.033259230000632134
30,head,norm_g,98.75051988874164,50.900857289632164,-47.84966259910947
30,head,norm_gI,7.525149583816528,1.7948248783747356,-5.7303247054417925
30,head,shrink_ratio,0.07524324965516184,0.03548273543578496,-0.03976051421937688
30,last_block,I_mean,0.002098209257902844,0.0022335886800040803,0.00013537942210123648
30,last_block,I_sparsity,0.9998227443013873,1.0,0.0001772556986127105
30,last_block,norm_g,82.35218811035156,50.57394663492838,-31.77824147542318
30,last_block,norm_gI,0.6186276035649436,0.3134879618883133,-0.3051396416766303
30,last_block,shrink_ratio,0.007606440300185109,0.0061530104018785725,-0.0014534298983065368
31,head,I_mean,0.023777100523667678,0.0036082569276914,-0.020168843595976278
31,head,I_sparsity,0.9618121215275356,0.9997406005859375,0.03792847905840191
31,head,norm_g,87.04898398263114,72.69186655680339,-14.357117425827752
31,head,norm_gI,8.515711920601982,0.8311213354269663,-7.684590585175015
31,head,shrink_ratio,0.09889817810386668,0.011269611224208442,-0.08762856687965824
31,last_block,I_mean,0.00199368320006345,0.0005624638821852083,-0.001431219317878242
31,last_block,I_sparsity,0.9999540448188782,1.0,4.595518112182617e-05
31,last_block,norm_g,74.90851702008929,65.11091995239258,-9.797597067696714
31,last_block,norm_gI,0.5005788739238467,0.15936027963956198,-0.3412185942842847
31,last_block,shrink_ratio,0.006780269286228558,0.002374307203049809,-0.004405962083178748
32,head,I_mean,0.019650319258549383,0.013929151619474093,-0.00572116763907529
32,head,I_sparsity,0.9783768824168614,0.9959792494773865,0.017602367060525093
32,head,norm_g,88.46856580461774,61.343762715657554,-27.124803088960185
32,head,norm_gI,5.899557283946446,1.9064900875091553,-3.9930671964372904
32,head,shrink_ratio,0.06808554595274974,0.03128616521907767,-0.03679938073367207
32,last_block,I_mean,0.0017276080657861062,0.0017796214281891782,5.201336240307202e-05
32,last_block,I_sparsity,0.9999868699482509,1.0,1.3130051749077332e-05
32,last_block,norm_g,75.97662571498326,55.77174504597982,-20.204880669003437
32,last_block,norm_gI,0.3849387062447412,0.2837567279736201,-0.10118197827112108
32,last_block,shrink_ratio,0.005212720886055587,0.005104488998821298,-0.00010823188723428894
33,head,I_mean,0.027325585750596865,0.009732766853024563,-0.017592818897572304
33,head,I_sparsity,0.9576987198420933,0.9992218017578125,0.041523081915719184
33,head,norm_g,85.49838692801339,68.39469909667969,-17.1036878313337
33,head,norm_gI,6.886819975716727,1.326436161994934,-5.560383813721793
33,head,shrink_ratio,0.07949359505811274,0.019508389921172768,-0.05998520513693997
33,last_block,I_mean,0.0024588444170409013,0.0012758679610366623,-0.001182976456004239
33,last_block,I_sparsity,0.9996323585510254,1.0,0.0003676414489746094
33,last_block,norm_g,73.9105224609375,59.4563954671224,-14.454126993815102
